PRD_EAN13;PRD_NOM;CHRONICITY_SCORE
3400930200490.0;CERULYSE SOL OTOLOGIQ 5%  3 ANS;
3400935167156.0;ACTISOUFRE SPRAY BUC NAS 100ML;
3400930200490.0;CERULYSE 5% S AUR FL/10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400935295118.0;STREPSILS LIDOCAINE;
3400930200490.0;CERULYSE 5G/100G SOL 10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400935295118.0;STREPSILS LIDOCAINE PAST 24;
3400935295118.0;STREPSILS PAST 24 LIDOCAINE;
3400935295118.0;STREPSILS LIDOCAINE PAST 24;
3400933851767.0;GAVISCONELL SUSP BUV S/S 10ML 24;
3400933851767.0;GAVISCONELL MENTHE S/S SACH 10ML24;
3400934457548.0;ONCTOSE HYDROCORTISONE CR TUB 30G;
3282770204667.0;AVENE CICALFATE CR REPAR ANTIBACT T/40ML;2.0
3400935167156.0;ACTISOUFRE S BUC/NA EN FL PR FL PRESS/100;
3400935295118.0;STREPSILS LIDOCA¤N PAST PLQ/24;
3400933851767.0;GAVISCONELL SUSP BUV 24 SACH 10 ML;
3400934457548.0;ONCTOSE  HYDROCORTISONE;
3282770204667.0;CICALFATE+ AVENE CR 40ML;2.0
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400933851767.0;GAVISCONELL MENTHE SS SACH 24X10ML;
3400934457548.0;ONCTOSE HYDROCORTISONE CR TUB 30G;
3400930200490.0;CERULYSE SOL AURIC FL10ML;
3400935295118.0;STREPSILS LIDOC PAST BT24;
3282770204667.0;AVENE CICALFATE+ CR 40ML;2.0
3400935295118.0;STREPSILS LIDOC PAST BT24;
3400933851767.0;GAVISCONELL MENTHE S/S SACH 10ML24;
3400934457548.0;ONCTOSE H.C CR TB30G;
3400933851767.0;GAVISCONELL MENT S/S BUV SAC24;
3400933851767.0;GAVISCONELL SUSP BUV MENT S SUCRE 24SACH/;
3400934457548.0;ONCTOSE HYDROCORTISONE CR TUB 30G;
3282770204667.0;AVENE CICALFATE+ CR REPAR T/40ML;2.0
3400933851767.0;GAVISCONELL SUSP BUV 24 SACHETS MENTHE SS;
3400934457548.0;ONCTOSE HYDROC CR 30G;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400930200490.0;CERULYSE SOL 10ML;
3400935295118.0;STREPSILS LIDOCAINE PAST 24;
3400934457548.0;ONCTOSE HYDRO CR T 30G;
3400934457548.0;ONCTOSE H.C CR TB30G;
3282770204667.0;AVENE CICALFATE CR 40ML;2.0
3400930200490.0;CERULYSE SOL AURICULAIRE 10ML;
3400933851767.0;GAVISCONELL MENTHE SANS SUCRE SUSP 24 SAC;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400933851767.0;GAVISCONELL MENTHE  S/S BUV SAC B/24;
3282770204667.0;AVENE CICALFATE+ CREME 40ML;2.0
3400934457548.0;ONCTOSE HYDROCORTISONE CR T/38G;
3400933851767.0;GAVISCONELL SACHET/24;
3400934457548.0;ONCTOSE HYDROCORTISONE CR T/3;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400933851767.0;GAVISCONELL SACHETS DOSE 24;
3400934457548.0;ONCTOSE HYDRO CR T 30G;
3400930200490.0;CERULYSE 5% S AUR FL/10ML;
3400935295118.0;STREPSILS LIDOCAINE SUC B/24;
3400934457548.0;ONCTOSE HYDROCORTISONE CR DERM T/30G;
3400930200490.0;CERULYSE SOL AURIC FL10ML;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400935295118.0;STREPSILS LIDOCAINE SUC B/24;
3400933851767.0;GAVISCONELL MENTHE SANS SUCRE SUSPENSION;
3400934457548.0;ONCTOSE HYDROCORTISONE CR T/3E;
3400930200490.0;CERULYSE SOL OTOLOGIQ 5%  FL;
3400935167156.0;ACTISOUFRE SOL BUC NAS FL100ML;
3400935295118.0;STREPSILS LIDOCAINE PAST BT24;
3400934457548.0;ONCTOSE HYDROC CRE TB 30G;
3400930200490.0;CERULYSE SOL AURIC FL10ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400935295118.0;STREPSILS LIDOC PAST BT24;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC FL;
3400935167156.0;ACTISOUFRE SOL BUC NAS FL100ML;
3400935295118.0;STREPSILS LIDOCAINE PAST BT24;
3400930200490.0;CERULYSE SOL AURIC FL10ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400935295118.0;STREPSILS LIDOC PAST BT24;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400935295118.0;STREPSILS LIDOC PAST 24;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400935295118.0;STREPSILS LIDOC PAST BT24;
3282770204667.0;AVE CICALFATE + CREME REP 40ML;2.0
3400930200490.0;CERULYSE 5% S AUR FL/10ML;
3400935167156.0;ACTISOUFRE S BUC/NA FL/100ML;
3400935295118.0;STREPSILS LIDOC PAST BT24;
3400933851767.0;GAVISCONELL MENT S/S BUV SAC24;
3400934457548.0;ONCTOSE H.C CR TB30G;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400930200490.0;CERULYSE 5% S AUR FL/10ML;
3400935295118.0;STREPSILS LIDOC PAST 24;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400930200490.0;CERULYSE 5% S AUR FL/10ML;
3400935295118.0;STREPSILS LIDOCAINE PAST B/24;
3282770204667.0;AVENE CICALFATE+ CREME 40ML;2.0
3400930200490.0;CERULYSE SOL AURIC FL10ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC  FL;
3282770204667.0;AV CICALFATE+ CREME 40ML;2.0
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400934457548.0;ONCTOSE H.C CR TB30G;
3282770204667.0;CICALFATE+ CR TB40ML1;2.0
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC FL;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400935295118.0;STREPSILS LIDOCAINE PAST BT24;
3400930200490.0;CERULYSE 5 S AUR FL/10ML;
3400935167156.0;ACTISOUFRE S BUC/NA FL/100ML;
3400935295118.0;STREPSILS LIDOCAINE PAST SUC B/24;
3400933851767.0;GAVISCONELL MENTHE S/S SACH 10ML24;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400930200490.0;CERULYSE SOL 10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400935295118.0;STREPSILS LIDOCAINE PAST 24;
3400933851767.0;GAVISCONELL SUSP BUV MENTH SSUC24;
3400934457548.0;ONCTOSE HYDROCORTISONE CR T/3;
3400933851767.0;GAVISCONELL/24 SACHETS;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400935295118.0;STREPSILS LIDOCAINE 24 PASTIL;
3400933851767.0;GAVISCONELL MENT S/S BUV SAC24;
3400934457548.0;ONCTOSE H.C CR TB30G;
3400933851767.0;GAVISCONELL SUSP BUV MENTHE SAC24;
3400933851767.0;GAVISCONELL MENTHE S/S SACH 10ML24;
3400934457548.0;ONCTOSE HYD CR DERM TUB 30G;
3400933851767.0;GAVISCONELL MENT S/S BUV SAC24;
3400934457548.0;ONCTOSE H.C CR TB30G;
3400930200490.0;CERULYSE 5% S AUR FL/10ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400933851767.0;GAVISCONELL MENTHE SS SHT 24;
3400934457548.0;ONCTOSE HYDROCORT TB38G@;
3400933851767.0;GAVISCONELL SS 24SACH 10ML;
3400934457548.0;ONCTOSE HYD CR DERM 30G;
3400933851767.0;GAVISCONELL MENTHE SANS SUCRE SUSPENSION;
3282770204667.0;CICALFATE+ CR REPAR T/40ML;2.0
3400930200490.0;CERULYSE GTTES AUR FL/10ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400935295118.0;STREPSILS LIDOC PAST BT24;
3400930200490.0;CERULYSE 5% S AUR FL/10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3282770204667.0;AVENE CICALFATE+ CR REPAR T40ML;2.0
3400930200490.0;CERULYSE SOL OTOLOGIQ 5%  FL;
3400934457548.0;ONCTOSE HYDROCORTISONE CR TUB 30G;
3400933851767.0;GAVISCONELL MENT S/S BUV SAC24;
3400934457548.0;ONCTOSE H.C CR TB30G;
3400930200490.0;CERULYSE 5G/100G SOL 10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400935295118.0;STREPSILS LIDOCAINE PAST 24;
3400933851767.0;GAVISCONELL MENTHE SANS SUCRE 24;
3282770204667.0;CICALFATE+ CR REPAR T/40ML;2.0
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC FL;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400934457548.0;ONCTOSE HYDROCORTISONE CREME 30G;
3400933851767.0;GAVISCONELL SUSP BUV SS MENTHE24;
3400933851767.0;GAVISCONELL MENTHE S/S SACH 10ML24;
3400934457548.0;ONCTOSE HYDROCORTISONE CR TUB 30G;
3400935295118.0;STREPSILS PAST LIDOCAINE B/24;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400930200490.0;CERULYSE SOL AURIC FL10ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400935295118.0;STREPSILS LIDOC PAST BT24;
3400930200490.0;CERULYSE 5G/100G SOL 10ML;
3400935295118.0;STREPSILS LIDOCAINE PAST 24;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400930200490.0;CERULYSE SOL 10ML;
3400935295118.0;STREPSILS LIDOCAINE PAST 24;
3282770204667.0;CICALFATE+ CR REPAR T/40ML;2.0
3400930200490.0;CERULYSE S AUR FL/10ML;
3400935167156.0;ACTISOUFRE SOLUTION NASALE BUC;
3400935295118.0;STREPSILS LIDOCAINE 24 PASTILLES;
3400933851767.0;GAVISCONELL MENTHE S/S SACH 10ML24;
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC FL;
3400935167156.0;ACTISOUFRE SPRAY +2 EMBOUTS;
3400934457548.0;ONCTOSE HYDRO CR T 30G;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400930200490.0;CERULYSE 5% S AUR FL/10ML;
3400935167156.0;ACTISOUFRE S BUC/NA FL/100ML;
3400933851767.0;GAVISCONELL MENTHE S/S SACH 10ML24;
3400934457548.0;ONCTOSE HYDROCORTISONE CR TUB 30G;
3400934457548.0;ONCTOSE H.C CR TB30G;
3400934457548.0;ONCTOSE HYDROCORTISONE CR/30G;
3282770204667.0;CICALFATE+ CR REPARATRICE T/40ML;2.0
3400930200490.0;CERULYSE 5% S AUR FL/10ML;
3400935167156.0;ACTISOUFRE S BUC/NA FL/100ML;
3400935295118.0;STREPSILS LIDOCA¤N PAST PLQ/24;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400933851767.0;GAVISCONELL BTE DE 24 SACH;
3400934457548.0;ONCTOSE H.C CR TB30G;
3400930200490.0;CERULYSE SOL AURIC FL10ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400935295118.0;STREPSILS LIDOC PAST BT24;
3400934457548.0;ONCTOSE HYDROCORTISONE CR TUB 30G;
3282770204667.0;AVENE CICALFATE+ CR REPAR T/40ML;2.0
3400930200490.0;CERULYSE SOL 10ML;
3400935167156.0;ACTISOUFRE PULV NAS+BUC 100 ML;
3400934457548.0;ONCTOSE HYDRO CR T 30G;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400930200490.0;CERULYSE SOL AURIC FL10ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400935295118.0;STREPSILS LIDOC PAST BT24;
3282770204667.0;AVENE CICALFATE+ CR REPAR T/40ML;2.0
3400935167156.0;ACTISOUFRE S BUC/NA EN FL PR FL PRESS/100;
3400935295118.0;STREPSILS LIDOCA¤N PAST PLQ/24;
3282770204667.0;AVENE CICALFATE+ CREME 40ML;2.0
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400935295118.0;STREPSILS LIDOC PAST BT24;
3282770204667.0;AVENE CICALFATE+ CR REPAR T/40ML;2.0
3400930200490.0;CERULYSE 5% S AUR FL/10ML;
3400935167156.0;ACTISOUFRE S BUC/NA FL PRESS/100ML;
3282770204667.0;CICALFATE+ AVENE CR 40ML;2.0
3400935167156.0;ACTISOUFRE SPRAY 100ML;
3400935295118.0;STREPSILS LIDO 24;
3400933851767.0;GAVISCONELL  SUSP BUV SACH/24;
3400933851767.0;GAVISCONELL MENTHE S/S SACH BUVABLE 24;
3400934457548.0;ONCTOSE HYDROCORTISONE CREME 30G;
3400934457548.0;ONCTOSE HYDROCORTISONE CR TUB 30G;
3400934457548.0;ONCTOSE H.C CR TB30G;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400930200490.0;CERULYSE 5G/100G SOL 10ML;
3400935167156.0;ACTISOUFRE S BUC/NA EN FL PR FL PRESS/100;
3400935295118.0;STREPSILS LIDOCAINE PAST PLQ/24;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC FL;
3282770204667.0;CICALFATE+ CR TB40ML1;2.0
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC FL;
3400935167156.0;ACTISOUFRE SOL BUC NAS FL100ML;
3400935295118.0;STREPSILS LIDOCAINE PAST BT24;
3400933851767.0;GAVISCONELL MENTHE S/S SACH24;
3282770204667.0;CICALFATE+ AVENE CR 40ML;2.0
3282770204667.0;CICALFATE+ CR REPAR T/40ML;2.0
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC FL;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400935295118.0;STREPSILS PAST LIDOCAINE 24;
3400933851767.0;GAVISCONELL MENTHE S/S SACH 10ML24;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400930200490.0;CERULYSE SOL AURIC FL10ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400935295118.0;STREPSILS LIDOC PAST BT24;
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC FL;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400935295118.0;STREPSILS LIDOCAINE PAST BT24;
3400933851767.0;GAVISCONELL MENTHE S/S SACH 10ML24;
3400934457548.0;ONCTOSE HYDROCORTISONE CR T/38G;
3400930200490.0;CERULYSE SOL 10ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400934457548.0;ONCTOSE HYDROCORTISONE;
3400933851767.0;GAVISCONELL MENTHE SS BT 24;
3400934457548.0;ONCTOSE HYDRO CR T 30G;
3400934457548.0;ONCTOSE HYDROC CR DERM T/30G;
3400935295118.0;STREPSILS LIDOCAINE PAST 24;
3400934457548.0;ONCTOSE HYDRO CR T 30G;
3400933851767.0;GAVISCONELL MENTHE S/S SACH 10ML24;
3400934457548.0;ONCTOSE HYDROCORTISONE CR T/38G;
3400933851767.0;GAVISCONELL S/S 24 SACH BUV;
3400934457548.0;ONCTOSE HYD CR DERM TUB 30G;
3400934457548.0;ONCTOSE HYDROCORTISONE CR TUB 30G;
3400933851767.0;GAVISCONELL MENTHE S/S SACH 10ML24;
3400933851767.0;GAVISCONELL MENT S/S BUV SAC24;
3400933851767.0;GAVISCONELL MENTHE S/S SACH 10ML24;
3400934457548.0;ONCTOSE HYDROCORTISONE CR TUB 30G;
3400935167156.0;ACTISOUFRE SOL BUC NAS FL100ML;
3400935295118.0;STREPSILS LIDOCAINE PAST BT24;
3282770204667.0;CICALFATE+ CR REPAR T/40ML;2.0
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC FL;
3400935167156.0;ACTISOUFRE SOL BUC NAS FL100ML;
3400935295118.0;STREPSILS LIDOCAINE PAST BT24;
3282770204667.0;AVENE CICALFATE+ CR REPAR T/40ML;2.0
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400935295118.0;STREPSILS LIDOCAINE PAST 24;
3400933851767.0;GAVISCONELL MENTHE S/S SACHET 24;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400935167156.0;ACTISOUFRE FLACON/100ML;
3400935281739.0;VICKS VAPORUB POM POT  50G;
3400933226619.0;STREPSILS -PAST-B/24-MIEL CITR;
3400933226619.0;STREPSIL MIEL CITRON  24 PASTILLES;
3400935281739.0;VICKS VAPORUB POM POT50G;
3400933226619.0;STREPSILS MIEL CITRON 24PAST;
3400933226619.0;STREPSILS MIEL CITRON PAST 24;
3400935281739.0;VICKS VAPORUB POT 50G;
3400935281739.0;VICKS VAPORUB 50;
3400933226619.0;STREPSILS MIEL CITRON PAST 24;
3400935281739.0;VICKS VAPORUB POT 50G;
3400933226619.0;STREPSILS MIEL-CITR. PAST BT24;
3400935281739.0;VICKS VAPORUB POM POT 50G;
3400935281739.0;VICKS VAPORUB POM POT/50G;
3400933226619.0;STREPSILS PAST SUC MIEL CIT PLQ/24;
3400935281739.0;VICKS VAPORUB 50G;
3400935281739.0;VICKS VAPORUB POM POT 50G;
3400933226619.0;STREPSILS MIEL CITR PAST BT24;
3400935281739.0;VICKS VAPORUB POM POT/50G;
3400935281739.0;VICKS VAPORUB POM P/50G;
3400935281739.0;VICKS VAPORUB POM POT 50G;
3400933226619.0;STREPSILS MIEL CITRON SUC B/2;
3400935281739.0;VICKS VAPORUB POM POT/40G;
3400935281739.0;VICKS VAPORUB POM POT 50G;
3400933226619.0;STREPSILS MIEL-CITR. PAST BT24;
3400933226619.0;STREPSILS PAST MIEL CITRON 24;
3400933226619.0;STREPSILS MIEL-CITR. PAST BT24;
3400933226619.0;STREPSILS MIEL-CITR. PAST BT24;
3400933226619.0;STREPSILS  MIEL CITRON 24 PASTILLES;
3400933226619.0;STREPSILS MIEL-CITR. PAST BT24;
3400933226619.0;STREPSILS PAST MIEL CITRON B/24;
3400933226619.0;STREPSILS PAST MIEL CITRON B/24;
3400933226619.0;STREPSILS PAST MIEL CITRON 24;
3400935281739.0;VICKS VAPORUB POM POT 50G;
3400935281739.0;VICKS VAPORUB POMMADE POT 50G;
3400935281739.0;VICKS VAPORUB 50G;
3400933226619.0;STREPSILS PAST MIEL CITRON 24;
3400933226619.0;STREPSILS PAST SUC MIEL CIT B/24;
3400935281739.0;VICKS VAPORUB POT 50G;
3400933226619.0;STREPSILS MIEL CITRON PAST 24;
3400933226619.0;STREPSILS B/24 MIEL CI-PAST;
3400935281739.0;VICKS VAPORUB POT PM 50G;
3400935281739.0;VICKS VAPORUB POM P/50G;
3400933226619.0;STREPSILS PAST MIEL CIT B/24;
3400935281739.0;VICKS VAPORUB POM 50G@;
3400935281739.0;VICKS VAPORUB POMM/50GR;
3400933226619.0;STREPSILS MIEL CITRON PAST B24;
3400933226619.0;STREPSILS MIEL CITRON PAST 24;
3400933226619.0;STREPSILS PAST MIEL CITRON 24;
3400935281739.0;VICKS VAPORUB POM POT50G;
3400933226619.0;STREPSILS MIEL CITRON PAST 24;
3400935281739.0;VICKS VAPORUB POM POT 50G;
3400935281739.0;VICKS VAPORUB POM POT 50G;
3400935281739.0;VICKS VAPORUB POT 50G;
3400933226619.0;STREPSILS PAST MIEL CITRON B/24;
3400933226619.0;STREPSILS MIEL-CITR. PAST BT24;
3400933226619.0;STREPSILS -PAST-B/24-MIEL CITRON;
3400935281739.0;VICKS VAPORUB POT PM 50G;
3400935281739.0;VICKS VAPORUB POM POT50G;
3400935281739.0;VICKS VAPORUB 50G;
3400933226619.0;STREPSILS PAST SUC MIEL CIT PLQ/24;
3400933226619.0;STREPSILS MIEL-CITR. PAST BT24;
3400935281739.0;VICKS VAPORUB POT 50G;
3400933226619.0;STREPSIL MIEL CITRON;
3400933226619.0;STREPSILS MIEL-CITR. PAST BT24;
3400933226619.0;STREPSILS PAST SUC MIEL CIT PLQ/24;
3400933226619.0;STREPSILS MIEL-CITR. PAST BT24;
3400935281739.0;VICKS VAPORUB POT 50G;
3400933226619.0;STREPSILS PAST SUC MIEL CIT PLQ/24;
3400935281739.0;VICKS VAPORUB PDE 50G;
3400935281739.0;VICKS VAPORUB POT 50G;
3400933226619.0;STREPSILS PAST SUC MIEL CIT PLQ/24;
3400933226619.0;STREPSILS PAST MIEL CITRON 24;
3400933226619.0;STREPSILS PAST MIEL CITRON 24;
3400935281739.0;VICKS VAPORUB POT 50G;
3400935281739.0;VICKS VAPORUB POT 50G;
3400933226619.0;STREPSILS MIEL-CITR. PAST BT24;
3400933226619.0;STREPSILS PAST MIEL CITRON 24;
3400935281739.0;VICKS VAPORUB POM POT/50G;
3400935281739.0;VICKS VAPORUB POM POT 50G GIE;
3400935281739.0;VICKS VAPORUB POT 50G;
3400935281739.0;VICKS VAPORUB POM POT/50G;
3400935281739.0;VICKS VAPORUB POM POT/50G;
3400935281739.0;VICKS VAPORUB POM POT50G;
3400935281739.0;VICKS VAPORUB POM POT/50G;
3400935281739.0;VICKS VAPORUB POT 50G;
3400933226619.0;STREPSILS MIEL CITRON PAST SUC B/24;
3400935281739.0;VICKS VAPORUB 50G;
3400933226619.0;STREPSILS PAST MIEL CITRON 24;
3400933226619.0;STREPSILS MIEL CITRON PAST 24;
3400935281739.0;VICKS VAPORUB PDE 50G;
3400938358926.0;IBUPROFENE 400MG BIOG CP 10 NR;
3401553519396.0;RISTABIL SOL BUV FL 10X10ML;
3401553519396.0;RISTABIL SOL FL10ML 10;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3401553519396.0;RISTABIL SOL BUV FL 10X10ML;
3401553519396.0;RISTABIL A/FATIGUE SOL BUV 10MLX10;
3401553519396.0;RISTABIL A/FATIGUE SOL BUV 10MLX10;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3400938358926.0;IBUPROFENE BIOGARAN CONSEIL 400MG CPR PLQ;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3401553519396.0;RISTABIL A/FATIGUE SOL BUV 10MLX10;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3401553519396.0;RISTABIL S BUV 10FL/10ML;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3400938358926.0;IBUPROFENE BIOG 400MG CONS CLASIQ BT10 CP;
3401553519396.0;RISTABIL A/FATIGUE SOL BUV 10MLX10;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10 CONSEIL;
3400938358926.0;IBUPROFENE BIOG CON400MG CPR10;
3401553519396.0;RISTABIL SOL FL10ML 10;
3401553519396.0;RISTABIL SOL FL10ML 10;
3400938358926.0;IBUPROFENE 400 BIOGARAN CONSEIL;
3401553519396.0;RISTABIL S BUV 10FL/10ML;
3400938358926.0;IBUPROF BGR CO 400MG CPR PELL PLQ/10;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3401553519396.0;RISTABIL SOL FL10ML 10;
3401553519396.0;RISTABIL SOL FL10ML 10;
3401553519396.0;RISTABIL A/FATIGUE SOL BUV 10MLX10;
3401553519396.0;RISTABIL SOL FL10ML 10;
3401553519396.0;RISTABIL SOL FL10ML 10;
3401553519396.0;RISTABIL SOL FL10ML 10;
3401553519396.0;RISTABIL A/FATIGUE SOL BUV 10MLX10;
3401553519396.0;RISTABIL SOL FL10ML 10;
3400938358926.0;IBUPROFENE BIOG CONSEIL 400MG CP BT10;
3400938358926.0;IBUPROFENE BIOG CON400MG CPR10;
3401553519396.0;RISTABIL A/FATIGUE SOL BUV 10MLX10;
3401553519396.0;RISTABIL SOL FL10ML 10;
3401553519396.0;RISTABIL A/FATIGUE SOL BUV 10MLX10;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3400938358926.0;IBUPROFE BGR CONS 400MG CPR PELL PLQ/10;
3401553519396.0;RISTABIL SOL BUV FL 10X10ML;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3401553519396.0;RISTABIL A/FATIGUE SOL BUV 10MLX10;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3401553519396.0;RISTABIL A/FATIGUE SOL BUV 10MLX10;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3401553519396.0;RISTABIL SOL BUV FL 10X10ML;
3401553519396.0;RISTABIL S BUV 10FL/10ML;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3401553519396.0;RISTABIL SOL FL10ML 10;
3401553519396.0;RISTABIL SOL BUV FL 10X10ML;
3401553519396.0;RISTABIL SOL FL10ML 10;
3401553519396.0;RISTABIL S BUV 10FL/10ML;
3401553519396.0;RISTABIL SOL FL10ML 10;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3401553519396.0;RISTABIL S BUV 10FL/10ML;
3400938358926.0;IBUPROF BGR CO 400MG CPR PELL PLQ/10;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3401553519396.0;RISTABIL SOL BUV FL 10X10ML;
3401553519396.0;RISTABIL S BUV 10FL/10ML;
3401553519396.0;RISTABIL S BUV 10FL/10ML;
3401553519396.0;RISTABIL A/FATIGUE SOL BUV 10MLX10;
3401553519396.0;RISTABIL A/FATIGUE SOL BUV 10MLX10;
3400938358926.0;IBUPROFENE BIOGARAN CONSEIL 400MG;
3401553519396.0;RISTABIL A/FATIGUE SOL BUV 10MLX10;
3400938358926.0;IBUPROFENE BGC 400MG CPR PELL PLQ/10;
3401553519396.0;RISTABIL SOL BUV FL 10X10ML;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3400938358926.0;IBUPROFENE BIOGARAN CONSEIL 400MG CPR PLQ;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3400938358926.0;IBUPROF BGC 400MG CPR PELL PLQ/10;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3401553519396.0;RISTABIL SOL BUV FL 10X10ML;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3401553519396.0;RISTABIL SOL BUV FL 10X10ML;
3401553519396.0;RISTABIL SOL BUV FL 10X10ML;
3400938358926.0;IBUPROFENE BGA 400MG CP 10;
3400936760578.0;NUROFENFLASH 400MG CPR BT12;
3400936760578.0;NUROFENFLASH 400MG CPR 12;
3400936760578.0;NUROFENFLASH 400MG CPR 12;
3400936760578.0;NUROFENFLASH 400MG CPR 12;
3400936760578.0;NUROFENFLASH 400MG CPR BT12;
3400936760578.0;NUROFENFLASH 400MG CPR PELL PLQ/12;
3400936760578.0;NUROFENFLASH 400MG CPR 12;
3400936760578.0;NUROFENFLASH 400MG CPR 12;
